,LR_filename,LR_filepath,LR_dimensions,HR_filename,HR_filepath,HR_dimensions,downsample_method
610,train_001438.png,./Flickr2K_Downsampled/LR/train_001438.png,510x339,001438.png,./Flickr2K_Downsampled/HR/001438.png,1020x678,LANCZOS
611,train_001613.png,./Flickr2K_Downsampled/LR/train_001613.png,510x306,001613.png,./Flickr2K_Downsampled/HR/001613.png,1020x612,LANCZOS
612,train_002608.png,./Flickr2K_Downsampled/LR/train_002608.png,510x339,002608.png,./Flickr2K_Downsampled/HR/002608.png,1020x678,LANCZOS
613,train_002300.png,./Flickr2K_Downsampled/LR/train_002300.png,510x339,002300.png,./Flickr2K_Downsampled/HR/002300.png,1020x678,LANCZOS
614,train_001542.png,./Flickr2K_Downsampled/LR/train_001542.png,510x339,001542.png,./Flickr2K_Downsampled/HR/001542.png,1020x678,LANCZOS
615,train_002578.png,./Flickr2K_Downsampled/LR/train_002578.png,483x279,002578.png,./Flickr2K_Downsampled/HR/002578.png,966x558,LANCZOS
616,train_002422.png,./Flickr2K_Downsampled/LR/train_002422.png,510x336,002422.png,./Flickr2K_Downsampled/HR/002422.png,1020x672,LANCZOS
617,train_002540.png,./Flickr2K_Downsampled/LR/train_002540.png,510x339,002540.png,./Flickr2K_Downsampled/HR/002540.png,1020x678,LANCZOS
618,train_000239.png,./Flickr2K_Downsampled/LR/train_000239.png,510x285,000239.png,./Flickr2K_Downsampled/HR/000239.png,1020x570,LANCZOS
619,train_001557.png,./Flickr2K_Downsampled/LR/train_001557.png,474x282,001557.png,./Flickr2K_Downsampled/HR/001557.png,948x564,LANCZOS
620,train_000868.png,./Flickr2K_Downsampled/LR/train_000868.png,510x381,000868.png,./Flickr2K_Downsampled/HR/000868.png,1020x762,LANCZOS
621,train_001515.png,./Flickr2K_Downsampled/LR/train_001515.png,510x330,001515.png,./Flickr2K_Downsampled/HR/001515.png,1020x660,LANCZOS
622,train_000712.png,./Flickr2K_Downsampled/LR/train_000712.png,510x336,000712.png,./Flickr2K_Downsampled/HR/000712.png,1020x672,LANCZOS
623,train_000288.png,./Flickr2K_Downsampled/LR/train_000288.png,510x339,000288.png,./Flickr2K_Downsampled/HR/000288.png,1020x678,LANCZOS
624,train_000071.png,./Flickr2K_Downsampled/LR/train_000071.png,507x444,000071.png,./Flickr2K_Downsampled/HR/000071.png,1014x888,LANCZOS
625,train_000978.png,./Flickr2K_Downsampled/LR/train_000978.png,498x333,000978.png,./Flickr2K_Downsampled/HR/000978.png,996x666,LANCZOS
626,train_001980.png,./Flickr2K_Downsampled/LR/train_001980.png,381x510,001980.png,./Flickr2K_Downsampled/HR/001980.png,762x1020,LANCZOS
627,train_001319.png,./Flickr2K_Downsampled/LR/train_001319.png,510x339,001319.png,./Flickr2K_Downsampled/HR/001319.png,1020x678,LANCZOS
628,train_002013.png,./Flickr2K_Downsampled/LR/train_002013.png,381x510,002013.png,./Flickr2K_Downsampled/HR/002013.png,762x1020,LANCZOS
629,train_001234.png,./Flickr2K_Downsampled/LR/train_001234.png,507x339,001234.png,./Flickr2K_Downsampled/HR/001234.png,1014x678,LANCZOS
630,train_001225.png,./Flickr2K_Downsampled/LR/train_001225.png,498x312,001225.png,./Flickr2K_Downsampled/HR/001225.png,996x624,LANCZOS
631,train_002265.png,./Flickr2K_Downsampled/LR/train_002265.png,339x510,002265.png,./Flickr2K_Downsampled/HR/002265.png,678x1020,LANCZOS
632,train_001242.png,./Flickr2K_Downsampled/LR/train_001242.png,510x339,001242.png,./Flickr2K_Downsampled/HR/001242.png,1020x678,LANCZOS
633,train_001859.png,./Flickr2K_Downsampled/LR/train_001859.png,510x405,001859.png,./Flickr2K_Downsampled/HR/001859.png,1020x810,LANCZOS
634,train_000106.png,./Flickr2K_Downsampled/LR/train_000106.png,510x339,000106.png,./Flickr2K_Downsampled/HR/000106.png,1020x678,LANCZOS
635,train_000011.png,./Flickr2K_Downsampled/LR/train_000011.png,510x339,000011.png,./Flickr2K_Downsampled/HR/000011.png,1020x678,LANCZOS
636,train_000662.png,./Flickr2K_Downsampled/LR/train_000662.png,390x510,000662.png,./Flickr2K_Downsampled/HR/000662.png,780x1020,LANCZOS
637,train_001845.png,./Flickr2K_Downsampled/LR/train_001845.png,510x381,001845.png,./Flickr2K_Downsampled/HR/001845.png,1020x762,LANCZOS
638,train_002261.png,./Flickr2K_Downsampled/LR/train_002261.png,510x339,002261.png,./Flickr2K_Downsampled/HR/002261.png,1020x678,LANCZOS
639,train_000475.png,./Flickr2K_Downsampled/LR/train_000475.png,399x264,000475.png,./Flickr2K_Downsampled/HR/000475.png,798x528,LANCZOS
640,train_002456.png,./Flickr2K_Downsampled/LR/train_002456.png,510x339,002456.png,./Flickr2K_Downsampled/HR/002456.png,1020x678,LANCZOS
641,train_000112.png,./Flickr2K_Downsampled/LR/train_000112.png,510x339,000112.png,./Flickr2K_Downsampled/HR/000112.png,1020x678,LANCZOS
642,train_000625.png,./Flickr2K_Downsampled/LR/train_000625.png,510x339,000625.png,./Flickr2K_Downsampled/HR/000625.png,1020x678,LANCZOS
643,train_002020.png,./Flickr2K_Downsampled/LR/train_002020.png,510x339,002020.png,./Flickr2K_Downsampled/HR/002020.png,1020x678,LANCZOS
644,train_001539.png,./Flickr2K_Downsampled/LR/train_001539.png,498x330,001539.png,./Flickr2K_Downsampled/HR/001539.png,996x660,LANCZOS
645,train_001094.png,./Flickr2K_Downsampled/LR/train_001094.png,510x351,001094.png,./Flickr2K_Downsampled/HR/001094.png,1020x702,LANCZOS
646,train_001229.png,./Flickr2K_Downsampled/LR/train_001229.png,510x339,001229.png,./Flickr2K_Downsampled/HR/001229.png,1020x678,LANCZOS
647,train_001424.png,./Flickr2K_Downsampled/LR/train_001424.png,336x510,001424.png,./Flickr2K_Downsampled/HR/001424.png,672x1020,LANCZOS
648,train_000812.png,./Flickr2K_Downsampled/LR/train_000812.png,510x339,000812.png,./Flickr2K_Downsampled/HR/000812.png,1020x678,LANCZOS
649,train_002099.png,./Flickr2K_Downsampled/LR/train_002099.png,510x255,002099.png,./Flickr2K_Downsampled/HR/002099.png,1020x510,LANCZOS
650,train_002281.png,./Flickr2K_Downsampled/LR/train_002281.png,510x342,002281.png,./Flickr2K_Downsampled/HR/002281.png,1020x684,LANCZOS
651,train_002083.png,./Flickr2K_Downsampled/LR/train_002083.png,510x339,002083.png,./Flickr2K_Downsampled/HR/002083.png,1020x678,LANCZOS
652,train_000258.png,./Flickr2K_Downsampled/LR/train_000258.png,510x285,000258.png,./Flickr2K_Downsampled/HR/000258.png,1020x570,LANCZOS
653,train_000414.png,./Flickr2K_Downsampled/LR/train_000414.png,510x273,000414.png,./Flickr2K_Downsampled/HR/000414.png,1020x546,LANCZOS
654,train_001450.png,./Flickr2K_Downsampled/LR/train_001450.png,510x339,001450.png,./Flickr2K_Downsampled/HR/001450.png,1020x678,LANCZOS
655,train_001200.png,./Flickr2K_Downsampled/LR/train_001200.png,510x291,001200.png,./Flickr2K_Downsampled/HR/001200.png,1020x582,LANCZOS
656,train_000985.png,./Flickr2K_Downsampled/LR/train_000985.png,510x339,000985.png,./Flickr2K_Downsampled/HR/000985.png,1020x678,LANCZOS
657,train_000320.png,./Flickr2K_Downsampled/LR/train_000320.png,510x381,000320.png,./Flickr2K_Downsampled/HR/000320.png,1020x762,LANCZOS
658,train_000344.png,./Flickr2K_Downsampled/LR/train_000344.png,510x339,000344.png,./Flickr2K_Downsampled/HR/000344.png,1020x678,LANCZOS
659,train_001176.png,./Flickr2K_Downsampled/LR/train_001176.png,510x339,001176.png,./Flickr2K_Downsampled/HR/001176.png,1020x678,LANCZOS
660,train_001407.png,./Flickr2K_Downsampled/LR/train_001407.png,510x339,001407.png,./Flickr2K_Downsampled/HR/001407.png,1020x678,LANCZOS
661,train_000455.png,./Flickr2K_Downsampled/LR/train_000455.png,510x381,000455.png,./Flickr2K_Downsampled/HR/000455.png,1020x762,LANCZOS
662,train_002298.png,./Flickr2K_Downsampled/LR/train_002298.png,453x300,002298.png,./Flickr2K_Downsampled/HR/002298.png,906x600,LANCZOS
663,train_001321.png,./Flickr2K_Downsampled/LR/train_001321.png,510x339,001321.png,./Flickr2K_Downsampled/HR/001321.png,1020x678,LANCZOS
664,train_000001.png,./Flickr2K_Downsampled/LR/train_000001.png,510x339,000001.png,./Flickr2K_Downsampled/HR/000001.png,1020x678,LANCZOS
665,train_000153.png,./Flickr2K_Downsampled/LR/train_000153.png,510x339,000153.png,./Flickr2K_Downsampled/HR/000153.png,1020x678,LANCZOS
666,train_001514.png,./Flickr2K_Downsampled/LR/train_001514.png,510x381,001514.png,./Flickr2K_Downsampled/HR/001514.png,1020x762,LANCZOS
667,train_001390.png,./Flickr2K_Downsampled/LR/train_001390.png,510x372,001390.png,./Flickr2K_Downsampled/HR/001390.png,1020x744,LANCZOS
668,train_001863.png,./Flickr2K_Downsampled/LR/train_001863.png,507x375,001863.png,./Flickr2K_Downsampled/HR/001863.png,1014x750,LANCZOS
669,train_000709.png,./Flickr2K_Downsampled/LR/train_000709.png,510x381,000709.png,./Flickr2K_Downsampled/HR/000709.png,1020x762,LANCZOS
670,train_001147.png,./Flickr2K_Downsampled/LR/train_001147.png,510x339,001147.png,./Flickr2K_Downsampled/HR/001147.png,1020x678,LANCZOS
671,train_000431.png,./Flickr2K_Downsampled/LR/train_000431.png,510x339,000431.png,./Flickr2K_Downsampled/HR/000431.png,1020x678,LANCZOS
672,train_000312.png,./Flickr2K_Downsampled/LR/train_000312.png,381x510,000312.png,./Flickr2K_Downsampled/HR/000312.png,762x1020,LANCZOS
673,train_001262.png,./Flickr2K_Downsampled/LR/train_001262.png,399x399,001262.png,./Flickr2K_Downsampled/HR/001262.png,798x798,LANCZOS
674,train_002280.png,./Flickr2K_Downsampled/LR/train_002280.png,510x336,002280.png,./Flickr2K_Downsampled/HR/002280.png,1020x672,LANCZOS
675,train_000507.png,./Flickr2K_Downsampled/LR/train_000507.png,345x510,000507.png,./Flickr2K_Downsampled/HR/000507.png,690x1020,LANCZOS
676,train_001433.png,./Flickr2K_Downsampled/LR/train_001433.png,507x339,001433.png,./Flickr2K_Downsampled/HR/001433.png,1014x678,LANCZOS
677,train_000965.png,./Flickr2K_Downsampled/LR/train_000965.png,510x339,000965.png,./Flickr2K_Downsampled/HR/000965.png,1020x678,LANCZOS
678,train_000692.png,./Flickr2K_Downsampled/LR/train_000692.png,510x339,000692.png,./Flickr2K_Downsampled/HR/000692.png,1020x678,LANCZOS
679,train_002255.png,./Flickr2K_Downsampled/LR/train_002255.png,330x498,002255.png,./Flickr2K_Downsampled/HR/002255.png,660x996,LANCZOS
680,train_002153.png,./Flickr2K_Downsampled/LR/train_002153.png,510x339,002153.png,./Flickr2K_Downsampled/HR/002153.png,1020x678,LANCZOS
681,train_000838.png,./Flickr2K_Downsampled/LR/train_000838.png,510x339,000838.png,./Flickr2K_Downsampled/HR/000838.png,1020x678,LANCZOS
682,train_000495.png,./Flickr2K_Downsampled/LR/train_000495.png,450x300,000495.png,./Flickr2K_Downsampled/HR/000495.png,900x600,LANCZOS
683,train_000913.png,./Flickr2K_Downsampled/LR/train_000913.png,510x510,000913.png,./Flickr2K_Downsampled/HR/000913.png,1020x1020,LANCZOS
684,train_001951.png,./Flickr2K_Downsampled/LR/train_001951.png,510x285,001951.png,./Flickr2K_Downsampled/HR/001951.png,1020x570,LANCZOS
685,train_002144.png,./Flickr2K_Downsampled/LR/train_002144.png,510x399,002144.png,./Flickr2K_Downsampled/HR/002144.png,1020x798,LANCZOS
686,train_001015.png,./Flickr2K_Downsampled/LR/train_001015.png,339x510,001015.png,./Flickr2K_Downsampled/HR/001015.png,678x1020,LANCZOS
687,train_000578.png,./Flickr2K_Downsampled/LR/train_000578.png,381x510,000578.png,./Flickr2K_Downsampled/HR/000578.png,762x1020,LANCZOS
688,train_001788.png,./Flickr2K_Downsampled/LR/train_001788.png,510x339,001788.png,./Flickr2K_Downsampled/HR/001788.png,1020x678,LANCZOS
689,train_000242.png,./Flickr2K_Downsampled/LR/train_000242.png,507x339,000242.png,./Flickr2K_Downsampled/HR/000242.png,1014x678,LANCZOS
690,train_002040.png,./Flickr2K_Downsampled/LR/train_002040.png,510x510,002040.png,./Flickr2K_Downsampled/HR/002040.png,1020x1020,LANCZOS
691,train_001039.png,./Flickr2K_Downsampled/LR/train_001039.png,510x339,001039.png,./Flickr2K_Downsampled/HR/001039.png,1020x678,LANCZOS
692,train_000229.png,./Flickr2K_Downsampled/LR/train_000229.png,339x510,000229.png,./Flickr2K_Downsampled/HR/000229.png,678x1020,LANCZOS
693,train_001446.png,./Flickr2K_Downsampled/LR/train_001446.png,510x285,001446.png,./Flickr2K_Downsampled/HR/001446.png,1020x570,LANCZOS
694,train_001404.png,./Flickr2K_Downsampled/LR/train_001404.png,510x510,001404.png,./Flickr2K_Downsampled/HR/001404.png,1020x1020,LANCZOS
695,train_000573.png,./Flickr2K_Downsampled/LR/train_000573.png,510x348,000573.png,./Flickr2K_Downsampled/HR/000573.png,1020x696,LANCZOS
696,train_002239.png,./Flickr2K_Downsampled/LR/train_002239.png,510x339,002239.png,./Flickr2K_Downsampled/HR/002239.png,1020x678,LANCZOS
697,train_000925.png,./Flickr2K_Downsampled/LR/train_000925.png,510x255,000925.png,./Flickr2K_Downsampled/HR/000925.png,1020x510,LANCZOS
698,train_001127.png,./Flickr2K_Downsampled/LR/train_001127.png,510x285,001127.png,./Flickr2K_Downsampled/HR/001127.png,1020x570,LANCZOS
699,train_001359.png,./Flickr2K_Downsampled/LR/train_001359.png,510x339,001359.png,./Flickr2K_Downsampled/HR/001359.png,1020x678,LANCZOS
700,train_001715.png,./Flickr2K_Downsampled/LR/train_001715.png,510x381,001715.png,./Flickr2K_Downsampled/HR/001715.png,1020x762,LANCZOS
701,train_002397.png,./Flickr2K_Downsampled/LR/train_002397.png,510x339,002397.png,./Flickr2K_Downsampled/HR/002397.png,1020x678,LANCZOS
702,train_001600.png,./Flickr2K_Downsampled/LR/train_001600.png,510x339,001600.png,./Flickr2K_Downsampled/HR/001600.png,1020x678,LANCZOS
703,train_000917.png,./Flickr2K_Downsampled/LR/train_000917.png,510x300,000917.png,./Flickr2K_Downsampled/HR/000917.png,1020x600,LANCZOS
704,train_000607.png,./Flickr2K_Downsampled/LR/train_000607.png,510x315,000607.png,./Flickr2K_Downsampled/HR/000607.png,1020x630,LANCZOS
705,train_002210.png,./Flickr2K_Downsampled/LR/train_002210.png,510x339,002210.png,./Flickr2K_Downsampled/HR/002210.png,1020x678,LANCZOS
706,train_001763.png,./Flickr2K_Downsampled/LR/train_001763.png,345x510,001763.png,./Flickr2K_Downsampled/HR/001763.png,690x1020,LANCZOS
707,train_000483.png,./Flickr2K_Downsampled/LR/train_000483.png,510x390,000483.png,./Flickr2K_Downsampled/HR/000483.png,1020x780,LANCZOS
708,train_000690.png,./Flickr2K_Downsampled/LR/train_000690.png,510x285,000690.png,./Flickr2K_Downsampled/HR/000690.png,1020x570,LANCZOS
709,train_000182.png,./Flickr2K_Downsampled/LR/train_000182.png,510x339,000182.png,./Flickr2K_Downsampled/HR/000182.png,1020x678,LANCZOS
710,train_001453.png,./Flickr2K_Downsampled/LR/train_001453.png,510x339,001453.png,./Flickr2K_Downsampled/HR/001453.png,1020x678,LANCZOS
711,train_002428.png,./Flickr2K_Downsampled/LR/train_002428.png,510x339,002428.png,./Flickr2K_Downsampled/HR/002428.png,1020x678,LANCZOS
712,train_000700.png,./Flickr2K_Downsampled/LR/train_000700.png,510x336,000700.png,./Flickr2K_Downsampled/HR/000700.png,1020x672,LANCZOS
713,train_002482.png,./Flickr2K_Downsampled/LR/train_002482.png,339x507,002482.png,./Flickr2K_Downsampled/HR/002482.png,678x1014,LANCZOS
714,train_000750.png,./Flickr2K_Downsampled/LR/train_000750.png,300x399,000750.png,./Flickr2K_Downsampled/HR/000750.png,600x798,LANCZOS
715,train_001244.png,./Flickr2K_Downsampled/LR/train_001244.png,510x381,001244.png,./Flickr2K_Downsampled/HR/001244.png,1020x762,LANCZOS
716,train_000374.png,./Flickr2K_Downsampled/LR/train_000374.png,510x318,000374.png,./Flickr2K_Downsampled/HR/000374.png,1020x636,LANCZOS
717,train_002315.png,./Flickr2K_Downsampled/LR/train_002315.png,510x339,002315.png,./Flickr2K_Downsampled/HR/002315.png,1020x678,LANCZOS
718,train_001586.png,./Flickr2K_Downsampled/LR/train_001586.png,510x429,001586.png,./Flickr2K_Downsampled/HR/001586.png,1020x858,LANCZOS
719,train_000459.png,./Flickr2K_Downsampled/LR/train_000459.png,339x510,000459.png,./Flickr2K_Downsampled/HR/000459.png,678x1020,LANCZOS
720,train_000057.png,./Flickr2K_Downsampled/LR/train_000057.png,507x330,000057.png,./Flickr2K_Downsampled/HR/000057.png,1014x660,LANCZOS
721,train_000980.png,./Flickr2K_Downsampled/LR/train_000980.png,510x339,000980.png,./Flickr2K_Downsampled/HR/000980.png,1020x678,LANCZOS
722,train_001045.png,./Flickr2K_Downsampled/LR/train_001045.png,324x489,001045.png,./Flickr2K_Downsampled/HR/001045.png,648x978,LANCZOS
723,train_002372.png,./Flickr2K_Downsampled/LR/train_002372.png,510x336,002372.png,./Flickr2K_Downsampled/HR/002372.png,1020x672,LANCZOS
724,train_000430.png,./Flickr2K_Downsampled/LR/train_000430.png,339x510,000430.png,./Flickr2K_Downsampled/HR/000430.png,678x1020,LANCZOS
725,train_001955.png,./Flickr2K_Downsampled/LR/train_001955.png,510x381,001955.png,./Flickr2K_Downsampled/HR/001955.png,1020x762,LANCZOS
726,train_002340.png,./Flickr2K_Downsampled/LR/train_002340.png,510x285,002340.png,./Flickr2K_Downsampled/HR/002340.png,1020x570,LANCZOS
727,train_000362.png,./Flickr2K_Downsampled/LR/train_000362.png,510x453,000362.png,./Flickr2K_Downsampled/HR/000362.png,1020x906,LANCZOS
728,train_002512.png,./Flickr2K_Downsampled/LR/train_002512.png,510x285,002512.png,./Flickr2K_Downsampled/HR/002512.png,1020x570,LANCZOS
729,train_000853.png,./Flickr2K_Downsampled/LR/train_000853.png,510x336,000853.png,./Flickr2K_Downsampled/HR/000853.png,1020x672,LANCZOS
730,train_000813.png,./Flickr2K_Downsampled/LR/train_000813.png,285x510,000813.png,./Flickr2K_Downsampled/HR/000813.png,570x1020,LANCZOS
731,train_000889.png,./Flickr2K_Downsampled/LR/train_000889.png,510x339,000889.png,./Flickr2K_Downsampled/HR/000889.png,1020x678,LANCZOS
732,train_001938.png,./Flickr2K_Downsampled/LR/train_001938.png,510x339,001938.png,./Flickr2K_Downsampled/HR/001938.png,1020x678,LANCZOS
733,train_000719.png,./Flickr2K_Downsampled/LR/train_000719.png,507x339,000719.png,./Flickr2K_Downsampled/HR/000719.png,1014x678,LANCZOS
734,train_000646.png,./Flickr2K_Downsampled/LR/train_000646.png,510x336,000646.png,./Flickr2K_Downsampled/HR/000646.png,1020x672,LANCZOS
735,train_002526.png,./Flickr2K_Downsampled/LR/train_002526.png,480x270,002526.png,./Flickr2K_Downsampled/HR/002526.png,960x540,LANCZOS
736,train_001963.png,./Flickr2K_Downsampled/LR/train_001963.png,510x381,001963.png,./Flickr2K_Downsampled/HR/001963.png,1020x762,LANCZOS
737,train_002294.png,./Flickr2K_Downsampled/LR/train_002294.png,510x381,002294.png,./Flickr2K_Downsampled/HR/002294.png,1020x762,LANCZOS
738,train_000213.png,./Flickr2K_Downsampled/LR/train_000213.png,510x339,000213.png,./Flickr2K_Downsampled/HR/000213.png,1020x678,LANCZOS
739,train_000876.png,./Flickr2K_Downsampled/LR/train_000876.png,510x339,000876.png,./Flickr2K_Downsampled/HR/000876.png,1020x678,LANCZOS
740,train_001091.png,./Flickr2K_Downsampled/LR/train_001091.png,339x510,001091.png,./Flickr2K_Downsampled/HR/001091.png,678x1020,LANCZOS
741,train_001679.png,./Flickr2K_Downsampled/LR/train_001679.png,342x450,001679.png,./Flickr2K_Downsampled/HR/001679.png,684x900,LANCZOS
742,train_002334.png,./Flickr2K_Downsampled/LR/train_002334.png,510x339,002334.png,./Flickr2K_Downsampled/HR/002334.png,1020x678,LANCZOS
743,train_002353.png,./Flickr2K_Downsampled/LR/train_002353.png,339x510,002353.png,./Flickr2K_Downsampled/HR/002353.png,678x1020,LANCZOS
744,train_001102.png,./Flickr2K_Downsampled/LR/train_001102.png,510x306,001102.png,./Flickr2K_Downsampled/HR/001102.png,1020x612,LANCZOS
745,train_000959.png,./Flickr2K_Downsampled/LR/train_000959.png,339x510,000959.png,./Flickr2K_Downsampled/HR/000959.png,678x1020,LANCZOS
746,train_001085.png,./Flickr2K_Downsampled/LR/train_001085.png,510x339,001085.png,./Flickr2K_Downsampled/HR/001085.png,1020x678,LANCZOS
747,train_001645.png,./Flickr2K_Downsampled/LR/train_001645.png,510x339,001645.png,./Flickr2K_Downsampled/HR/001645.png,1020x678,LANCZOS
748,train_001017.png,./Flickr2K_Downsampled/LR/train_001017.png,510x285,001017.png,./Flickr2K_Downsampled/HR/001017.png,1020x570,LANCZOS
749,train_001429.png,./Flickr2K_Downsampled/LR/train_001429.png,510x339,001429.png,./Flickr2K_Downsampled/HR/001429.png,1020x678,LANCZOS
750,train_001783.png,./Flickr2K_Downsampled/LR/train_001783.png,510x339,001783.png,./Flickr2K_Downsampled/HR/001783.png,1020x678,LANCZOS
751,train_000253.png,./Flickr2K_Downsampled/LR/train_000253.png,510x339,000253.png,./Flickr2K_Downsampled/HR/000253.png,1020x678,LANCZOS
752,train_001068.png,./Flickr2K_Downsampled/LR/train_001068.png,510x339,001068.png,./Flickr2K_Downsampled/HR/001068.png,1020x678,LANCZOS
753,train_002346.png,./Flickr2K_Downsampled/LR/train_002346.png,510x339,002346.png,./Flickr2K_Downsampled/HR/002346.png,1020x678,LANCZOS
754,train_001130.png,./Flickr2K_Downsampled/LR/train_001130.png,510x339,001130.png,./Flickr2K_Downsampled/HR/001130.png,1020x678,LANCZOS
755,train_002004.png,./Flickr2K_Downsampled/LR/train_002004.png,510x339,002004.png,./Flickr2K_Downsampled/HR/002004.png,1020x678,LANCZOS
756,train_000016.png,./Flickr2K_Downsampled/LR/train_000016.png,510x396,000016.png,./Flickr2K_Downsampled/HR/000016.png,1020x792,LANCZOS
757,train_001688.png,./Flickr2K_Downsampled/LR/train_001688.png,498x333,001688.png,./Flickr2K_Downsampled/HR/001688.png,996x666,LANCZOS
758,train_000115.png,./Flickr2K_Downsampled/LR/train_000115.png,339x510,000115.png,./Flickr2K_Downsampled/HR/000115.png,678x1020,LANCZOS
759,train_000982.png,./Flickr2K_Downsampled/LR/train_000982.png,510x285,000982.png,./Flickr2K_Downsampled/HR/000982.png,1020x570,LANCZOS
760,train_001249.png,./Flickr2K_Downsampled/LR/train_001249.png,510x510,001249.png,./Flickr2K_Downsampled/HR/001249.png,1020x1020,LANCZOS
761,train_002448.png,./Flickr2K_Downsampled/LR/train_002448.png,510x339,002448.png,./Flickr2K_Downsampled/HR/002448.png,1020x678,LANCZOS
762,train_000732.png,./Flickr2K_Downsampled/LR/train_000732.png,447x291,000732.png,./Flickr2K_Downsampled/HR/000732.png,894x582,LANCZOS
763,train_000599.png,./Flickr2K_Downsampled/LR/train_000599.png,498x333,000599.png,./Flickr2K_Downsampled/HR/000599.png,996x666,LANCZOS
764,train_000775.png,./Flickr2K_Downsampled/LR/train_000775.png,507x339,000775.png,./Flickr2K_Downsampled/HR/000775.png,1014x678,LANCZOS
765,train_001400.png,./Flickr2K_Downsampled/LR/train_001400.png,510x381,001400.png,./Flickr2K_Downsampled/HR/001400.png,1020x762,LANCZOS
766,train_001330.png,./Flickr2K_Downsampled/LR/train_001330.png,510x351,001330.png,./Flickr2K_Downsampled/HR/001330.png,1020x702,LANCZOS
767,train_000612.png,./Flickr2K_Downsampled/LR/train_000612.png,510x276,000612.png,./Flickr2K_Downsampled/HR/000612.png,1020x552,LANCZOS
768,train_000007.png,./Flickr2K_Downsampled/LR/train_000007.png,510x336,000007.png,./Flickr2K_Downsampled/HR/000007.png,1020x672,LANCZOS
769,train_000066.png,./Flickr2K_Downsampled/LR/train_000066.png,510x381,000066.png,./Flickr2K_Downsampled/HR/000066.png,1020x762,LANCZOS
770,train_000395.png,./Flickr2K_Downsampled/LR/train_000395.png,510x339,000395.png,./Flickr2K_Downsampled/HR/000395.png,1020x678,LANCZOS
771,train_002336.png,./Flickr2K_Downsampled/LR/train_002336.png,285x507,002336.png,./Flickr2K_Downsampled/HR/002336.png,570x1014,LANCZOS
772,train_001623.png,./Flickr2K_Downsampled/LR/train_001623.png,480x270,001623.png,./Flickr2K_Downsampled/HR/001623.png,960x540,LANCZOS
773,train_002450.png,./Flickr2K_Downsampled/LR/train_002450.png,450x300,002450.png,./Flickr2K_Downsampled/HR/002450.png,900x600,LANCZOS
774,train_001383.png,./Flickr2K_Downsampled/LR/train_001383.png,510x303,001383.png,./Flickr2K_Downsampled/HR/001383.png,1020x606,LANCZOS
775,train_000912.png,./Flickr2K_Downsampled/LR/train_000912.png,510x381,000912.png,./Flickr2K_Downsampled/HR/000912.png,1020x762,LANCZOS
776,train_000170.png,./Flickr2K_Downsampled/LR/train_000170.png,510x381,000170.png,./Flickr2K_Downsampled/HR/000170.png,1020x762,LANCZOS
777,train_002160.png,./Flickr2K_Downsampled/LR/train_002160.png,510x321,002160.png,./Flickr2K_Downsampled/HR/002160.png,1020x642,LANCZOS
778,train_000212.png,./Flickr2K_Downsampled/LR/train_000212.png,510x339,000212.png,./Flickr2K_Downsampled/HR/000212.png,1020x678,LANCZOS
779,train_001345.png,./Flickr2K_Downsampled/LR/train_001345.png,507x339,001345.png,./Flickr2K_Downsampled/HR/001345.png,1014x678,LANCZOS
780,train_002503.png,./Flickr2K_Downsampled/LR/train_002503.png,510x285,002503.png,./Flickr2K_Downsampled/HR/002503.png,1020x570,LANCZOS
781,train_000606.png,./Flickr2K_Downsampled/LR/train_000606.png,510x381,000606.png,./Flickr2K_Downsampled/HR/000606.png,1020x762,LANCZOS
782,train_002248.png,./Flickr2K_Downsampled/LR/train_002248.png,510x381,002248.png,./Flickr2K_Downsampled/HR/002248.png,1020x762,LANCZOS
783,train_002173.png,./Flickr2K_Downsampled/LR/train_002173.png,510x339,002173.png,./Flickr2K_Downsampled/HR/002173.png,1020x678,LANCZOS
784,train_001833.png,./Flickr2K_Downsampled/LR/train_001833.png,510x339,001833.png,./Flickr2K_Downsampled/HR/001833.png,1020x678,LANCZOS
785,train_000226.png,./Flickr2K_Downsampled/LR/train_000226.png,510x339,000226.png,./Flickr2K_Downsampled/HR/000226.png,1020x678,LANCZOS
786,train_001432.png,./Flickr2K_Downsampled/LR/train_001432.png,510x339,001432.png,./Flickr2K_Downsampled/HR/001432.png,1020x678,LANCZOS
787,train_001852.png,./Flickr2K_Downsampled/LR/train_001852.png,510x510,001852.png,./Flickr2K_Downsampled/HR/001852.png,1020x1020,LANCZOS
788,train_000262.png,./Flickr2K_Downsampled/LR/train_000262.png,510x339,000262.png,./Flickr2K_Downsampled/HR/000262.png,1020x678,LANCZOS
789,train_002495.png,./Flickr2K_Downsampled/LR/train_002495.png,510x339,002495.png,./Flickr2K_Downsampled/HR/002495.png,1020x678,LANCZOS
790,train_001866.png,./Flickr2K_Downsampled/LR/train_001866.png,510x381,001866.png,./Flickr2K_Downsampled/HR/001866.png,1020x762,LANCZOS
791,train_002452.png,./Flickr2K_Downsampled/LR/train_002452.png,510x381,002452.png,./Flickr2K_Downsampled/HR/002452.png,1020x762,LANCZOS
792,train_002113.png,./Flickr2K_Downsampled/LR/train_002113.png,510x339,002113.png,./Flickr2K_Downsampled/HR/002113.png,1020x678,LANCZOS
