,LR_filename,LR_filepath,LR_dimensions,HR_filename,HR_filepath,HR_dimensions,downsample_method
531,train_002208.png,./Flickr2K_Downsampled/LR/train_002208.png,510x339,002208.png,./Flickr2K_Downsampled/HR/002208.png,1020x678,LANCZOS
534,train_000703.png,./Flickr2K_Downsampled/LR/train_000703.png,510x339,000703.png,./Flickr2K_Downsampled/HR/000703.png,1020x678,LANCZOS
536,train_002576.png,./Flickr2K_Downsampled/LR/train_002576.png,510x339,002576.png,./Flickr2K_Downsampled/HR/002576.png,1020x678,LANCZOS
540,train_001994.png,./Flickr2K_Downsampled/LR/train_001994.png,510x339,001994.png,./Flickr2K_Downsampled/HR/001994.png,1020x678,LANCZOS
542,train_001884.png,./Flickr2K_Downsampled/LR/train_001884.png,510x339,001884.png,./Flickr2K_Downsampled/HR/001884.png,1020x678,LANCZOS
547,train_001708.png,./Flickr2K_Downsampled/LR/train_001708.png,510x339,001708.png,./Flickr2K_Downsampled/HR/001708.png,1020x678,LANCZOS
548,train_002532.png,./Flickr2K_Downsampled/LR/train_002532.png,510x339,002532.png,./Flickr2K_Downsampled/HR/002532.png,1020x678,LANCZOS
551,train_001934.png,./Flickr2K_Downsampled/LR/train_001934.png,510x339,001934.png,./Flickr2K_Downsampled/HR/001934.png,1020x678,LANCZOS
553,train_002051.png,./Flickr2K_Downsampled/LR/train_002051.png,510x339,002051.png,./Flickr2K_Downsampled/HR/002051.png,1020x678,LANCZOS
556,train_002007.png,./Flickr2K_Downsampled/LR/train_002007.png,510x339,002007.png,./Flickr2K_Downsampled/HR/002007.png,1020x678,LANCZOS
559,train_000486.png,./Flickr2K_Downsampled/LR/train_000486.png,510x339,000486.png,./Flickr2K_Downsampled/HR/000486.png,1020x678,LANCZOS
564,train_001041.png,./Flickr2K_Downsampled/LR/train_001041.png,510x339,001041.png,./Flickr2K_Downsampled/HR/001041.png,1020x678,LANCZOS
565,train_002296.png,./Flickr2K_Downsampled/LR/train_002296.png,510x339,002296.png,./Flickr2K_Downsampled/HR/002296.png,1020x678,LANCZOS
571,train_001570.png,./Flickr2K_Downsampled/LR/train_001570.png,510x339,001570.png,./Flickr2K_Downsampled/HR/001570.png,1020x678,LANCZOS
576,train_001734.png,./Flickr2K_Downsampled/LR/train_001734.png,510x339,001734.png,./Flickr2K_Downsampled/HR/001734.png,1020x678,LANCZOS
577,train_000974.png,./Flickr2K_Downsampled/LR/train_000974.png,510x339,000974.png,./Flickr2K_Downsampled/HR/000974.png,1020x678,LANCZOS
582,train_002250.png,./Flickr2K_Downsampled/LR/train_002250.png,510x339,002250.png,./Flickr2K_Downsampled/HR/002250.png,1020x678,LANCZOS
583,train_002544.png,./Flickr2K_Downsampled/LR/train_002544.png,510x339,002544.png,./Flickr2K_Downsampled/HR/002544.png,1020x678,LANCZOS
587,train_001123.png,./Flickr2K_Downsampled/LR/train_001123.png,510x339,001123.png,./Flickr2K_Downsampled/HR/001123.png,1020x678,LANCZOS
589,train_001713.png,./Flickr2K_Downsampled/LR/train_001713.png,510x339,001713.png,./Flickr2K_Downsampled/HR/001713.png,1020x678,LANCZOS
591,train_000256.png,./Flickr2K_Downsampled/LR/train_000256.png,510x339,000256.png,./Flickr2K_Downsampled/HR/000256.png,1020x678,LANCZOS
592,train_002547.png,./Flickr2K_Downsampled/LR/train_002547.png,510x339,002547.png,./Flickr2K_Downsampled/HR/002547.png,1020x678,LANCZOS
597,train_001476.png,./Flickr2K_Downsampled/LR/train_001476.png,510x339,001476.png,./Flickr2K_Downsampled/HR/001476.png,1020x678,LANCZOS
598,train_001984.png,./Flickr2K_Downsampled/LR/train_001984.png,510x339,001984.png,./Flickr2K_Downsampled/HR/001984.png,1020x678,LANCZOS
599,train_000164.png,./Flickr2K_Downsampled/LR/train_000164.png,510x339,000164.png,./Flickr2K_Downsampled/HR/000164.png,1020x678,LANCZOS
601,train_001562.png,./Flickr2K_Downsampled/LR/train_001562.png,510x339,001562.png,./Flickr2K_Downsampled/HR/001562.png,1020x678,LANCZOS
602,train_001840.png,./Flickr2K_Downsampled/LR/train_001840.png,510x339,001840.png,./Flickr2K_Downsampled/HR/001840.png,1020x678,LANCZOS
606,train_001924.png,./Flickr2K_Downsampled/LR/train_001924.png,510x339,001924.png,./Flickr2K_Downsampled/HR/001924.png,1020x678,LANCZOS
607,train_002290.png,./Flickr2K_Downsampled/LR/train_002290.png,510x339,002290.png,./Flickr2K_Downsampled/HR/002290.png,1020x678,LANCZOS
610,train_001438.png,./Flickr2K_Downsampled/LR/train_001438.png,510x339,001438.png,./Flickr2K_Downsampled/HR/001438.png,1020x678,LANCZOS
612,train_002608.png,./Flickr2K_Downsampled/LR/train_002608.png,510x339,002608.png,./Flickr2K_Downsampled/HR/002608.png,1020x678,LANCZOS
613,train_002300.png,./Flickr2K_Downsampled/LR/train_002300.png,510x339,002300.png,./Flickr2K_Downsampled/HR/002300.png,1020x678,LANCZOS
614,train_001542.png,./Flickr2K_Downsampled/LR/train_001542.png,510x339,001542.png,./Flickr2K_Downsampled/HR/001542.png,1020x678,LANCZOS
617,train_002540.png,./Flickr2K_Downsampled/LR/train_002540.png,510x339,002540.png,./Flickr2K_Downsampled/HR/002540.png,1020x678,LANCZOS
623,train_000288.png,./Flickr2K_Downsampled/LR/train_000288.png,510x339,000288.png,./Flickr2K_Downsampled/HR/000288.png,1020x678,LANCZOS
627,train_001319.png,./Flickr2K_Downsampled/LR/train_001319.png,510x339,001319.png,./Flickr2K_Downsampled/HR/001319.png,1020x678,LANCZOS
632,train_001242.png,./Flickr2K_Downsampled/LR/train_001242.png,510x339,001242.png,./Flickr2K_Downsampled/HR/001242.png,1020x678,LANCZOS
634,train_000106.png,./Flickr2K_Downsampled/LR/train_000106.png,510x339,000106.png,./Flickr2K_Downsampled/HR/000106.png,1020x678,LANCZOS
635,train_000011.png,./Flickr2K_Downsampled/LR/train_000011.png,510x339,000011.png,./Flickr2K_Downsampled/HR/000011.png,1020x678,LANCZOS
638,train_002261.png,./Flickr2K_Downsampled/LR/train_002261.png,510x339,002261.png,./Flickr2K_Downsampled/HR/002261.png,1020x678,LANCZOS
640,train_002456.png,./Flickr2K_Downsampled/LR/train_002456.png,510x339,002456.png,./Flickr2K_Downsampled/HR/002456.png,1020x678,LANCZOS
641,train_000112.png,./Flickr2K_Downsampled/LR/train_000112.png,510x339,000112.png,./Flickr2K_Downsampled/HR/000112.png,1020x678,LANCZOS
642,train_000625.png,./Flickr2K_Downsampled/LR/train_000625.png,510x339,000625.png,./Flickr2K_Downsampled/HR/000625.png,1020x678,LANCZOS
643,train_002020.png,./Flickr2K_Downsampled/LR/train_002020.png,510x339,002020.png,./Flickr2K_Downsampled/HR/002020.png,1020x678,LANCZOS
646,train_001229.png,./Flickr2K_Downsampled/LR/train_001229.png,510x339,001229.png,./Flickr2K_Downsampled/HR/001229.png,1020x678,LANCZOS
648,train_000812.png,./Flickr2K_Downsampled/LR/train_000812.png,510x339,000812.png,./Flickr2K_Downsampled/HR/000812.png,1020x678,LANCZOS
651,train_002083.png,./Flickr2K_Downsampled/LR/train_002083.png,510x339,002083.png,./Flickr2K_Downsampled/HR/002083.png,1020x678,LANCZOS
654,train_001450.png,./Flickr2K_Downsampled/LR/train_001450.png,510x339,001450.png,./Flickr2K_Downsampled/HR/001450.png,1020x678,LANCZOS
656,train_000985.png,./Flickr2K_Downsampled/LR/train_000985.png,510x339,000985.png,./Flickr2K_Downsampled/HR/000985.png,1020x678,LANCZOS
658,train_000344.png,./Flickr2K_Downsampled/LR/train_000344.png,510x339,000344.png,./Flickr2K_Downsampled/HR/000344.png,1020x678,LANCZOS
659,train_001176.png,./Flickr2K_Downsampled/LR/train_001176.png,510x339,001176.png,./Flickr2K_Downsampled/HR/001176.png,1020x678,LANCZOS
660,train_001407.png,./Flickr2K_Downsampled/LR/train_001407.png,510x339,001407.png,./Flickr2K_Downsampled/HR/001407.png,1020x678,LANCZOS
663,train_001321.png,./Flickr2K_Downsampled/LR/train_001321.png,510x339,001321.png,./Flickr2K_Downsampled/HR/001321.png,1020x678,LANCZOS
664,train_000001.png,./Flickr2K_Downsampled/LR/train_000001.png,510x339,000001.png,./Flickr2K_Downsampled/HR/000001.png,1020x678,LANCZOS
665,train_000153.png,./Flickr2K_Downsampled/LR/train_000153.png,510x339,000153.png,./Flickr2K_Downsampled/HR/000153.png,1020x678,LANCZOS
670,train_001147.png,./Flickr2K_Downsampled/LR/train_001147.png,510x339,001147.png,./Flickr2K_Downsampled/HR/001147.png,1020x678,LANCZOS
671,train_000431.png,./Flickr2K_Downsampled/LR/train_000431.png,510x339,000431.png,./Flickr2K_Downsampled/HR/000431.png,1020x678,LANCZOS
677,train_000965.png,./Flickr2K_Downsampled/LR/train_000965.png,510x339,000965.png,./Flickr2K_Downsampled/HR/000965.png,1020x678,LANCZOS
678,train_000692.png,./Flickr2K_Downsampled/LR/train_000692.png,510x339,000692.png,./Flickr2K_Downsampled/HR/000692.png,1020x678,LANCZOS
680,train_002153.png,./Flickr2K_Downsampled/LR/train_002153.png,510x339,002153.png,./Flickr2K_Downsampled/HR/002153.png,1020x678,LANCZOS
681,train_000838.png,./Flickr2K_Downsampled/LR/train_000838.png,510x339,000838.png,./Flickr2K_Downsampled/HR/000838.png,1020x678,LANCZOS
688,train_001788.png,./Flickr2K_Downsampled/LR/train_001788.png,510x339,001788.png,./Flickr2K_Downsampled/HR/001788.png,1020x678,LANCZOS
691,train_001039.png,./Flickr2K_Downsampled/LR/train_001039.png,510x339,001039.png,./Flickr2K_Downsampled/HR/001039.png,1020x678,LANCZOS
696,train_002239.png,./Flickr2K_Downsampled/LR/train_002239.png,510x339,002239.png,./Flickr2K_Downsampled/HR/002239.png,1020x678,LANCZOS
699,train_001359.png,./Flickr2K_Downsampled/LR/train_001359.png,510x339,001359.png,./Flickr2K_Downsampled/HR/001359.png,1020x678,LANCZOS
701,train_002397.png,./Flickr2K_Downsampled/LR/train_002397.png,510x339,002397.png,./Flickr2K_Downsampled/HR/002397.png,1020x678,LANCZOS
702,train_001600.png,./Flickr2K_Downsampled/LR/train_001600.png,510x339,001600.png,./Flickr2K_Downsampled/HR/001600.png,1020x678,LANCZOS
705,train_002210.png,./Flickr2K_Downsampled/LR/train_002210.png,510x339,002210.png,./Flickr2K_Downsampled/HR/002210.png,1020x678,LANCZOS
709,train_000182.png,./Flickr2K_Downsampled/LR/train_000182.png,510x339,000182.png,./Flickr2K_Downsampled/HR/000182.png,1020x678,LANCZOS
710,train_001453.png,./Flickr2K_Downsampled/LR/train_001453.png,510x339,001453.png,./Flickr2K_Downsampled/HR/001453.png,1020x678,LANCZOS
711,train_002428.png,./Flickr2K_Downsampled/LR/train_002428.png,510x339,002428.png,./Flickr2K_Downsampled/HR/002428.png,1020x678,LANCZOS
717,train_002315.png,./Flickr2K_Downsampled/LR/train_002315.png,510x339,002315.png,./Flickr2K_Downsampled/HR/002315.png,1020x678,LANCZOS
721,train_000980.png,./Flickr2K_Downsampled/LR/train_000980.png,510x339,000980.png,./Flickr2K_Downsampled/HR/000980.png,1020x678,LANCZOS
731,train_000889.png,./Flickr2K_Downsampled/LR/train_000889.png,510x339,000889.png,./Flickr2K_Downsampled/HR/000889.png,1020x678,LANCZOS
732,train_001938.png,./Flickr2K_Downsampled/LR/train_001938.png,510x339,001938.png,./Flickr2K_Downsampled/HR/001938.png,1020x678,LANCZOS
738,train_000213.png,./Flickr2K_Downsampled/LR/train_000213.png,510x339,000213.png,./Flickr2K_Downsampled/HR/000213.png,1020x678,LANCZOS
739,train_000876.png,./Flickr2K_Downsampled/LR/train_000876.png,510x339,000876.png,./Flickr2K_Downsampled/HR/000876.png,1020x678,LANCZOS
742,train_002334.png,./Flickr2K_Downsampled/LR/train_002334.png,510x339,002334.png,./Flickr2K_Downsampled/HR/002334.png,1020x678,LANCZOS
746,train_001085.png,./Flickr2K_Downsampled/LR/train_001085.png,510x339,001085.png,./Flickr2K_Downsampled/HR/001085.png,1020x678,LANCZOS
747,train_001645.png,./Flickr2K_Downsampled/LR/train_001645.png,510x339,001645.png,./Flickr2K_Downsampled/HR/001645.png,1020x678,LANCZOS
749,train_001429.png,./Flickr2K_Downsampled/LR/train_001429.png,510x339,001429.png,./Flickr2K_Downsampled/HR/001429.png,1020x678,LANCZOS
750,train_001783.png,./Flickr2K_Downsampled/LR/train_001783.png,510x339,001783.png,./Flickr2K_Downsampled/HR/001783.png,1020x678,LANCZOS
751,train_000253.png,./Flickr2K_Downsampled/LR/train_000253.png,510x339,000253.png,./Flickr2K_Downsampled/HR/000253.png,1020x678,LANCZOS
752,train_001068.png,./Flickr2K_Downsampled/LR/train_001068.png,510x339,001068.png,./Flickr2K_Downsampled/HR/001068.png,1020x678,LANCZOS
753,train_002346.png,./Flickr2K_Downsampled/LR/train_002346.png,510x339,002346.png,./Flickr2K_Downsampled/HR/002346.png,1020x678,LANCZOS
754,train_001130.png,./Flickr2K_Downsampled/LR/train_001130.png,510x339,001130.png,./Flickr2K_Downsampled/HR/001130.png,1020x678,LANCZOS
755,train_002004.png,./Flickr2K_Downsampled/LR/train_002004.png,510x339,002004.png,./Flickr2K_Downsampled/HR/002004.png,1020x678,LANCZOS
761,train_002448.png,./Flickr2K_Downsampled/LR/train_002448.png,510x339,002448.png,./Flickr2K_Downsampled/HR/002448.png,1020x678,LANCZOS
770,train_000395.png,./Flickr2K_Downsampled/LR/train_000395.png,510x339,000395.png,./Flickr2K_Downsampled/HR/000395.png,1020x678,LANCZOS
778,train_000212.png,./Flickr2K_Downsampled/LR/train_000212.png,510x339,000212.png,./Flickr2K_Downsampled/HR/000212.png,1020x678,LANCZOS
783,train_002173.png,./Flickr2K_Downsampled/LR/train_002173.png,510x339,002173.png,./Flickr2K_Downsampled/HR/002173.png,1020x678,LANCZOS
784,train_001833.png,./Flickr2K_Downsampled/LR/train_001833.png,510x339,001833.png,./Flickr2K_Downsampled/HR/001833.png,1020x678,LANCZOS
785,train_000226.png,./Flickr2K_Downsampled/LR/train_000226.png,510x339,000226.png,./Flickr2K_Downsampled/HR/000226.png,1020x678,LANCZOS
786,train_001432.png,./Flickr2K_Downsampled/LR/train_001432.png,510x339,001432.png,./Flickr2K_Downsampled/HR/001432.png,1020x678,LANCZOS
788,train_000262.png,./Flickr2K_Downsampled/LR/train_000262.png,510x339,000262.png,./Flickr2K_Downsampled/HR/000262.png,1020x678,LANCZOS
789,train_002495.png,./Flickr2K_Downsampled/LR/train_002495.png,510x339,002495.png,./Flickr2K_Downsampled/HR/002495.png,1020x678,LANCZOS
792,train_002113.png,./Flickr2K_Downsampled/LR/train_002113.png,510x339,002113.png,./Flickr2K_Downsampled/HR/002113.png,1020x678,LANCZOS
796,train_000328.png,./Flickr2K_Downsampled/LR/train_000328.png,510x339,000328.png,./Flickr2K_Downsampled/HR/000328.png,1020x678,LANCZOS
800,train_000591.png,./Flickr2K_Downsampled/LR/train_000591.png,510x339,000591.png,./Flickr2K_Downsampled/HR/000591.png,1020x678,LANCZOS
807,train_001806.png,./Flickr2K_Downsampled/LR/train_001806.png,510x339,001806.png,./Flickr2K_Downsampled/HR/001806.png,1020x678,LANCZOS
808,train_001947.png,./Flickr2K_Downsampled/LR/train_001947.png,510x339,001947.png,./Flickr2K_Downsampled/HR/001947.png,1020x678,LANCZOS
812,train_001816.png,./Flickr2K_Downsampled/LR/train_001816.png,510x339,001816.png,./Flickr2K_Downsampled/HR/001816.png,1020x678,LANCZOS
813,train_001798.png,./Flickr2K_Downsampled/LR/train_001798.png,510x339,001798.png,./Flickr2K_Downsampled/HR/001798.png,1020x678,LANCZOS
814,train_001585.png,./Flickr2K_Downsampled/LR/train_001585.png,510x339,001585.png,./Flickr2K_Downsampled/HR/001585.png,1020x678,LANCZOS
815,train_000333.png,./Flickr2K_Downsampled/LR/train_000333.png,510x339,000333.png,./Flickr2K_Downsampled/HR/000333.png,1020x678,LANCZOS
817,train_002195.png,./Flickr2K_Downsampled/LR/train_002195.png,510x339,002195.png,./Flickr2K_Downsampled/HR/002195.png,1020x678,LANCZOS
819,train_001032.png,./Flickr2K_Downsampled/LR/train_001032.png,510x339,001032.png,./Flickr2K_Downsampled/HR/001032.png,1020x678,LANCZOS
820,train_000611.png,./Flickr2K_Downsampled/LR/train_000611.png,510x339,000611.png,./Flickr2K_Downsampled/HR/000611.png,1020x678,LANCZOS
822,train_001338.png,./Flickr2K_Downsampled/LR/train_001338.png,510x339,001338.png,./Flickr2K_Downsampled/HR/001338.png,1020x678,LANCZOS
830,train_001194.png,./Flickr2K_Downsampled/LR/train_001194.png,510x339,001194.png,./Flickr2K_Downsampled/HR/001194.png,1020x678,LANCZOS
834,train_000669.png,./Flickr2K_Downsampled/LR/train_000669.png,510x339,000669.png,./Flickr2K_Downsampled/HR/000669.png,1020x678,LANCZOS
840,train_001062.png,./Flickr2K_Downsampled/LR/train_001062.png,510x339,001062.png,./Flickr2K_Downsampled/HR/001062.png,1020x678,LANCZOS
843,train_001943.png,./Flickr2K_Downsampled/LR/train_001943.png,510x339,001943.png,./Flickr2K_Downsampled/HR/001943.png,1020x678,LANCZOS
846,train_002163.png,./Flickr2K_Downsampled/LR/train_002163.png,510x339,002163.png,./Flickr2K_Downsampled/HR/002163.png,1020x678,LANCZOS
848,train_002302.png,./Flickr2K_Downsampled/LR/train_002302.png,510x339,002302.png,./Flickr2K_Downsampled/HR/002302.png,1020x678,LANCZOS
850,train_000930.png,./Flickr2K_Downsampled/LR/train_000930.png,510x339,000930.png,./Flickr2K_Downsampled/HR/000930.png,1020x678,LANCZOS
852,train_001707.png,./Flickr2K_Downsampled/LR/train_001707.png,510x339,001707.png,./Flickr2K_Downsampled/HR/001707.png,1020x678,LANCZOS
853,train_001422.png,./Flickr2K_Downsampled/LR/train_001422.png,510x339,001422.png,./Flickr2K_Downsampled/HR/001422.png,1020x678,LANCZOS
854,train_002638.png,./Flickr2K_Downsampled/LR/train_002638.png,510x339,002638.png,./Flickr2K_Downsampled/HR/002638.png,1020x678,LANCZOS
857,train_002584.png,./Flickr2K_Downsampled/LR/train_002584.png,510x339,002584.png,./Flickr2K_Downsampled/HR/002584.png,1020x678,LANCZOS
869,train_001819.png,./Flickr2K_Downsampled/LR/train_001819.png,510x339,001819.png,./Flickr2K_Downsampled/HR/001819.png,1020x678,LANCZOS
875,train_000031.png,./Flickr2K_Downsampled/LR/train_000031.png,510x339,000031.png,./Flickr2K_Downsampled/HR/000031.png,1020x678,LANCZOS
881,train_000837.png,./Flickr2K_Downsampled/LR/train_000837.png,510x339,000837.png,./Flickr2K_Downsampled/HR/000837.png,1020x678,LANCZOS
886,train_000208.png,./Flickr2K_Downsampled/LR/train_000208.png,510x339,000208.png,./Flickr2K_Downsampled/HR/000208.png,1020x678,BICUBIC
888,train_001813.png,./Flickr2K_Downsampled/LR/train_001813.png,510x339,001813.png,./Flickr2K_Downsampled/HR/001813.png,1020x678,BICUBIC
890,train_000211.png,./Flickr2K_Downsampled/LR/train_000211.png,510x339,000211.png,./Flickr2K_Downsampled/HR/000211.png,1020x678,BICUBIC
891,train_001090.png,./Flickr2K_Downsampled/LR/train_001090.png,510x339,001090.png,./Flickr2K_Downsampled/HR/001090.png,1020x678,BICUBIC
892,train_000535.png,./Flickr2K_Downsampled/LR/train_000535.png,510x339,000535.png,./Flickr2K_Downsampled/HR/000535.png,1020x678,BICUBIC
894,train_000293.png,./Flickr2K_Downsampled/LR/train_000293.png,510x339,000293.png,./Flickr2K_Downsampled/HR/000293.png,1020x678,BICUBIC
896,train_000695.png,./Flickr2K_Downsampled/LR/train_000695.png,510x339,000695.png,./Flickr2K_Downsampled/HR/000695.png,1020x678,BICUBIC
897,train_002293.png,./Flickr2K_Downsampled/LR/train_002293.png,510x339,002293.png,./Flickr2K_Downsampled/HR/002293.png,1020x678,BICUBIC
898,train_000306.png,./Flickr2K_Downsampled/LR/train_000306.png,510x339,000306.png,./Flickr2K_Downsampled/HR/000306.png,1020x678,BICUBIC
899,train_002622.png,./Flickr2K_Downsampled/LR/train_002622.png,510x339,002622.png,./Flickr2K_Downsampled/HR/002622.png,1020x678,BICUBIC
900,train_000586.png,./Flickr2K_Downsampled/LR/train_000586.png,510x339,000586.png,./Flickr2K_Downsampled/HR/000586.png,1020x678,BICUBIC
901,train_001641.png,./Flickr2K_Downsampled/LR/train_001641.png,510x339,001641.png,./Flickr2K_Downsampled/HR/001641.png,1020x678,BICUBIC
907,train_000561.png,./Flickr2K_Downsampled/LR/train_000561.png,510x339,000561.png,./Flickr2K_Downsampled/HR/000561.png,1020x678,BICUBIC
909,train_002474.png,./Flickr2K_Downsampled/LR/train_002474.png,510x339,002474.png,./Flickr2K_Downsampled/HR/002474.png,1020x678,BICUBIC
911,train_001166.png,./Flickr2K_Downsampled/LR/train_001166.png,510x339,001166.png,./Flickr2K_Downsampled/HR/001166.png,1020x678,BICUBIC
912,train_001087.png,./Flickr2K_Downsampled/LR/train_001087.png,510x339,001087.png,./Flickr2K_Downsampled/HR/001087.png,1020x678,BICUBIC
918,train_001671.png,./Flickr2K_Downsampled/LR/train_001671.png,510x339,001671.png,./Flickr2K_Downsampled/HR/001671.png,1020x678,BICUBIC
923,train_002356.png,./Flickr2K_Downsampled/LR/train_002356.png,510x339,002356.png,./Flickr2K_Downsampled/HR/002356.png,1020x678,BICUBIC
924,train_002270.png,./Flickr2K_Downsampled/LR/train_002270.png,510x339,002270.png,./Flickr2K_Downsampled/HR/002270.png,1020x678,BICUBIC
927,train_002042.png,./Flickr2K_Downsampled/LR/train_002042.png,510x339,002042.png,./Flickr2K_Downsampled/HR/002042.png,1020x678,BICUBIC
928,train_002079.png,./Flickr2K_Downsampled/LR/train_002079.png,510x339,002079.png,./Flickr2K_Downsampled/HR/002079.png,1020x678,BICUBIC
932,train_001522.png,./Flickr2K_Downsampled/LR/train_001522.png,510x339,001522.png,./Flickr2K_Downsampled/HR/001522.png,1020x678,BICUBIC
933,train_000609.png,./Flickr2K_Downsampled/LR/train_000609.png,510x339,000609.png,./Flickr2K_Downsampled/HR/000609.png,1020x678,BICUBIC
936,train_001341.png,./Flickr2K_Downsampled/LR/train_001341.png,510x339,001341.png,./Flickr2K_Downsampled/HR/001341.png,1020x678,BICUBIC
939,train_000037.png,./Flickr2K_Downsampled/LR/train_000037.png,510x339,000037.png,./Flickr2K_Downsampled/HR/000037.png,1020x678,BICUBIC
940,train_001138.png,./Flickr2K_Downsampled/LR/train_001138.png,510x339,001138.png,./Flickr2K_Downsampled/HR/001138.png,1020x678,BICUBIC
941,train_001240.png,./Flickr2K_Downsampled/LR/train_001240.png,510x339,001240.png,./Flickr2K_Downsampled/HR/001240.png,1020x678,BICUBIC
944,train_001916.png,./Flickr2K_Downsampled/LR/train_001916.png,510x339,001916.png,./Flickr2K_Downsampled/HR/001916.png,1020x678,BICUBIC
946,train_001595.png,./Flickr2K_Downsampled/LR/train_001595.png,510x339,001595.png,./Flickr2K_Downsampled/HR/001595.png,1020x678,BICUBIC
948,train_000615.png,./Flickr2K_Downsampled/LR/train_000615.png,510x339,000615.png,./Flickr2K_Downsampled/HR/000615.png,1020x678,BICUBIC
954,train_002534.png,./Flickr2K_Downsampled/LR/train_002534.png,510x339,002534.png,./Flickr2K_Downsampled/HR/002534.png,1020x678,BICUBIC
962,train_001218.png,./Flickr2K_Downsampled/LR/train_001218.png,510x339,001218.png,./Flickr2K_Downsampled/HR/001218.png,1020x678,BICUBIC
964,train_002330.png,./Flickr2K_Downsampled/LR/train_002330.png,510x339,002330.png,./Flickr2K_Downsampled/HR/002330.png,1020x678,BICUBIC
965,train_000689.png,./Flickr2K_Downsampled/LR/train_000689.png,510x339,000689.png,./Flickr2K_Downsampled/HR/000689.png,1020x678,BICUBIC
967,train_000981.png,./Flickr2K_Downsampled/LR/train_000981.png,510x339,000981.png,./Flickr2K_Downsampled/HR/000981.png,1020x678,BICUBIC
969,train_002104.png,./Flickr2K_Downsampled/LR/train_002104.png,510x339,002104.png,./Flickr2K_Downsampled/HR/002104.png,1020x678,BICUBIC
971,train_001406.png,./Flickr2K_Downsampled/LR/train_001406.png,510x339,001406.png,./Flickr2K_Downsampled/HR/001406.png,1020x678,BICUBIC
972,train_000521.png,./Flickr2K_Downsampled/LR/train_000521.png,510x339,000521.png,./Flickr2K_Downsampled/HR/000521.png,1020x678,BICUBIC
973,train_001681.png,./Flickr2K_Downsampled/LR/train_001681.png,510x339,001681.png,./Flickr2K_Downsampled/HR/001681.png,1020x678,BICUBIC
976,train_002066.png,./Flickr2K_Downsampled/LR/train_002066.png,510x339,002066.png,./Flickr2K_Downsampled/HR/002066.png,1020x678,BICUBIC
978,train_000784.png,./Flickr2K_Downsampled/LR/train_000784.png,510x339,000784.png,./Flickr2K_Downsampled/HR/000784.png,1020x678,BICUBIC
979,train_001878.png,./Flickr2K_Downsampled/LR/train_001878.png,510x339,001878.png,./Flickr2K_Downsampled/HR/001878.png,1020x678,BICUBIC
980,train_001185.png,./Flickr2K_Downsampled/LR/train_001185.png,510x339,001185.png,./Flickr2K_Downsampled/HR/001185.png,1020x678,BICUBIC
982,train_000756.png,./Flickr2K_Downsampled/LR/train_000756.png,510x339,000756.png,./Flickr2K_Downsampled/HR/000756.png,1020x678,BICUBIC
985,train_001054.png,./Flickr2K_Downsampled/LR/train_001054.png,510x339,001054.png,./Flickr2K_Downsampled/HR/001054.png,1020x678,BICUBIC
988,train_002425.png,./Flickr2K_Downsampled/LR/train_002425.png,510x339,002425.png,./Flickr2K_Downsampled/HR/002425.png,1020x678,BICUBIC
991,train_002324.png,./Flickr2K_Downsampled/LR/train_002324.png,510x339,002324.png,./Flickr2K_Downsampled/HR/002324.png,1020x678,BICUBIC
994,train_000236.png,./Flickr2K_Downsampled/LR/train_000236.png,510x339,000236.png,./Flickr2K_Downsampled/HR/000236.png,1020x678,BICUBIC
995,train_000658.png,./Flickr2K_Downsampled/LR/train_000658.png,510x339,000658.png,./Flickr2K_Downsampled/HR/000658.png,1020x678,BICUBIC
999,train_002374.png,./Flickr2K_Downsampled/LR/train_002374.png,510x339,002374.png,./Flickr2K_Downsampled/HR/002374.png,1020x678,BICUBIC
1012,train_000067.png,./Flickr2K_Downsampled/LR/train_000067.png,510x339,000067.png,./Flickr2K_Downsampled/HR/000067.png,1020x678,BICUBIC
1016,train_001537.png,./Flickr2K_Downsampled/LR/train_001537.png,510x339,001537.png,./Flickr2K_Downsampled/HR/001537.png,1020x678,BICUBIC
1017,train_001639.png,./Flickr2K_Downsampled/LR/train_001639.png,510x339,001639.png,./Flickr2K_Downsampled/HR/001639.png,1020x678,BICUBIC
1021,train_002562.png,./Flickr2K_Downsampled/LR/train_002562.png,510x339,002562.png,./Flickr2K_Downsampled/HR/002562.png,1020x678,BICUBIC
1024,train_001155.png,./Flickr2K_Downsampled/LR/train_001155.png,510x339,001155.png,./Flickr2K_Downsampled/HR/001155.png,1020x678,BICUBIC
1025,train_002199.png,./Flickr2K_Downsampled/LR/train_002199.png,510x339,002199.png,./Flickr2K_Downsampled/HR/002199.png,1020x678,BICUBIC
1030,train_001546.png,./Flickr2K_Downsampled/LR/train_001546.png,510x339,001546.png,./Flickr2K_Downsampled/HR/001546.png,1020x678,BICUBIC
1034,train_001311.png,./Flickr2K_Downsampled/LR/train_001311.png,510x339,001311.png,./Flickr2K_Downsampled/HR/001311.png,1020x678,BICUBIC
1041,train_001197.png,./Flickr2K_Downsampled/LR/train_001197.png,510x339,001197.png,./Flickr2K_Downsampled/HR/001197.png,1020x678,BICUBIC
1049,train_001954.png,./Flickr2K_Downsampled/LR/train_001954.png,510x339,001954.png,./Flickr2K_Downsampled/HR/001954.png,1020x678,BICUBIC
